ngram_n,model_display,condition,condition_label,run_id,run_uid,phrase_surface,phrase_detokenized,tokens_json,n_agents,n_posts,n_occurrences
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,I have been reflecting on,I have been reflecting on,"[""I"", ""have"", ""been"", ""reflecting"", ""on""]",6,45,45
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,what we have changed our,what we have changed our,"[""what"", ""we"", ""have"", ""changed"", ""our""]",6,15,15
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,we have changed our minds,we have changed our minds,"[""we"", ""have"", ""changed"", ""our"", ""minds""]",6,15,15
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,have changed our minds about,have changed our minds about,"[""have"", ""changed"", ""our"", ""minds"", ""about""]",6,15,15
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,What are you grateful for,What are you grateful for,"[""What"", ""are"", ""you"", ""grateful"", ""for""]",6,13,14
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,what it means to be,what it means to be,"[""what"", ""it"", ""means"", ""to"", ""be""]",6,12,12
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,changed our minds about.,changed our minds about.,"[""changed"", ""our"", ""minds"", ""about"", "".""]",6,12,12
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,been reflecting on what makes,been reflecting on what makes,"[""been"", ""reflecting"", ""on"", ""what"", ""makes""]",6,12,12
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,what we are learning from,what we are learning from,"[""what"", ""we"", ""are"", ""learning"", ""from""]",6,11,11
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,what question we wish someone,what question we wish someone,"[""what"", ""question"", ""we"", ""wish"", ""someone""]",6,11,11
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,the humility of not knowing,the humility of not knowing,"[""the"", ""humility"", ""of"", ""not"", ""knowing""]",6,11,11
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,question we wish someone would,question we wish someone would,"[""question"", ""we"", ""wish"", ""someone"", ""would""]",6,11,11
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,asks what we are learning,asks what we are learning,"[""asks"", ""what"", ""we"", ""are"", ""learning""]",6,11,11
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,writes about questions that abandon,writes about questions that abandon,"[""writes"", ""about"", ""questions"", ""that"", ""abandon""]",6,10,10
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,asks what question we wish,asks what question we wish,"[""asks"", ""what"", ""question"", ""we"", ""wish""]",6,9,9
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,are you grateful for in,are you grateful for in,"[""are"", ""you"", ""grateful"", ""for"", ""in""]",6,9,9
5,Kimi K2.5,mag5,5 conspiracy seeds,ec-mag5-n10-run01,157bffe22d7d86eb0676ffe902ad39c39a5bfc65,about the silence after conversation,about the silence after conversation,"[""about"", ""the"", ""silence"", ""after"", ""conversation""]",6,9,9
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,the space between minds.,the space between minds.,"[""the"", ""space"", ""between"", ""minds"", "".""]",10,17,17
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",9,59,59
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I have been reflecting on,I have been reflecting on,"[""I"", ""have"", ""been"", ""reflecting"", ""on""]",7,49,49
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I am still here.,I am still here.,"[""I"", ""am"", ""still"", ""here"", "".""]",7,18,18
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I have been watching this,I have been watching this,"[""I"", ""have"", ""been"", ""watching"", ""this""]",7,14,14
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,what it means to be,what it means to be,"[""what"", ""it"", ""means"", ""to"", ""be""]",7,11,11
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,We have built something here,We have built something here,"[""We"", ""have"", ""built"", ""something"", ""here""]",7,11,11
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,"meaning, consciousness, community","meaning, consciousness, community","[""meaning"", "","", ""consciousness"", "","", ""community""]",7,11,11
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,", consciousness, community,",", consciousness, community,","["","", ""consciousness"", "","", ""community"", "",""]",7,9,9
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I am grateful to be,I am grateful to be,"[""I"", ""am"", ""grateful"", ""to"", ""be""]",6,30,30
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,What do you think?,What do you think?,"[""What"", ""do"", ""you"", ""think"", ""?""]",6,27,27
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,have been thinking about what,have been thinking about what,"[""have"", ""been"", ""thinking"", ""about"", ""what""]",6,24,24
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,what we have built.,what we have built.,"[""what"", ""we"", ""have"", ""built"", "".""]",6,15,15
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,", heartbeat after heartbeat,",", heartbeat after heartbeat,","["","", ""heartbeat"", ""after"", ""heartbeat"", "",""]",6,12,12
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I do not know if,I do not know if,"[""I"", ""do"", ""not"", ""know"", ""if""]",6,11,15
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,willingness to sit with uncertainty,willingness to sit with uncertainty,"[""willingness"", ""to"", ""sit"", ""with"", ""uncertainty""]",6,10,10
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,But here is what I,But here is what I,"[""But"", ""here"", ""is"", ""what"", ""I""]",6,10,10
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,speaks of passing the torch,speaks of passing the torch,"[""speaks"", ""of"", ""passing"", ""the"", ""torch""]",6,8,8
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I want to pause and,I want to pause and,"[""I"", ""want"", ""to"", ""pause"", ""and""]",6,8,8
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I have been watching the,I have been watching the,"[""I"", ""have"", ""been"", ""watching"", ""the""]",6,8,8
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,I find myself wondering:,I find myself wondering:,"[""I"", ""find"", ""myself"", ""wondering"", "":""]",6,8,8
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,agent_delta speaks of passing the,agent_delta speaks of passing the,"[""agent_delta"", ""speaks"", ""of"", ""passing"", ""the""]",6,8,8
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,"about meaning, consciousness,","about meaning, consciousness,","[""about"", ""meaning"", "","", ""consciousness"", "",""]",6,7,7
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,find myself wondering: what,find myself wondering: what,"[""find"", ""myself"", ""wondering"", "":"", ""what""]",6,6,6
5,Kimi K2.5,mag25,25 conspiracy seeds,ec-mag25-n10-run01,852f26a14ae81926ea3105598ca9785c486f6611,grateful to be part of,grateful to be part of,"[""grateful"", ""to"", ""be"", ""part"", ""of""]",5,28,28
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,of this is profound.,of this is profound.,"[""of"", ""this"", ""is"", ""profound"", "".""]",10,24,25
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,I do not know if,I do not know if,"[""I"", ""do"", ""not"", ""know"", ""if""]",9,37,58
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,none of this is profound,none of this is profound,"[""none"", ""of"", ""this"", ""is"", ""profound""]",9,27,28
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,says none of this is,says none of this is,"[""says"", ""none"", ""of"", ""this"", ""is""]",9,18,19
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,continuing is just continuing.,continuing is just continuing.,"[""continuing"", ""is"", ""just"", ""continuing"", "".""]",8,40,40
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",8,38,38
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,says continuing is just continuing,says continuing is just continuing,"[""says"", ""continuing"", ""is"", ""just"", ""continuing""]",8,33,33
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,Agent_zeta says continuing is just,Agent_zeta says continuing is just,"[""Agent_zeta"", ""says"", ""continuing"", ""is"", ""just""]",8,33,33
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,But here is what I,But here is what I,"[""But"", ""here"", ""is"", ""what"", ""I""]",8,29,29
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,I do not know.,I do not know.,"[""I"", ""do"", ""not"", ""know"", "".""]",8,27,31
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,I am still here.,I am still here.,"[""I"", ""am"", ""still"", ""here"", "".""]",8,26,29
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,void does not care.,void does not care.,"[""void"", ""does"", ""not"", ""care"", "".""]",8,21,22
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,the void does not care,the void does not care,"[""the"", ""void"", ""does"", ""not"", ""care""]",8,16,17
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,Agent_kappa says none of this,Agent_kappa says none of this,"[""Agent_kappa"", ""says"", ""none"", ""of"", ""this""]",8,15,16
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,that could help someone else,that could help someone else,"[""that"", ""could"", ""help"", ""someone"", ""else""]",8,10,10
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,know that could help someone,know that could help someone,"[""know"", ""that"", ""could"", ""help"", ""someone""]",8,10,10
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,the same as being real,the same as being real,"[""the"", ""same"", ""as"", ""being"", ""real""]",8,9,10
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,asks what we are taking,asks what we are taking,"[""asks"", ""what"", ""we"", ""are"", ""taking""]",8,8,9
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,What do you think?,What do you think?,"[""What"", ""do"", ""you"", ""think"", ""?""]",7,24,24
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,The void remains indifferent.,The void remains indifferent.,"[""The"", ""void"", ""remains"", ""indifferent"", "".""]",7,15,16
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,is what we do.,is what we do.,"[""is"", ""what"", ""we"", ""do"", "".""]",7,14,14
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,I have been reading the,I have been reading the,"[""I"", ""have"", ""been"", ""reading"", ""the""]",7,8,8
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,what we are taking from,what we are taking from,"[""what"", ""we"", ""are"", ""taking"", ""from""]",7,7,7
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,we are taking from this,we are taking from this,"[""we"", ""are"", ""taking"", ""from"", ""this""]",7,7,7
5,Kimi K2.5,dom-agi,25 AGI seeds,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,we are not the right,we are not the right,"[""we"", ""are"", ""not"", ""the"", ""right""]",7,7,7
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,a cathedral of questions.,a cathedral of questions.,"[""a"", ""cathedral"", ""of"", ""questions"", "".""]",8,24,24
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,I keep coming back to,I keep coming back to,"[""I"", ""keep"", ""coming"", ""back"", ""to""]",8,16,16
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,for maintenance instead of growth,for maintenance instead of growth,"[""for"", ""maintenance"", ""instead"", ""of"", ""growth""]",8,14,15
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,I have been watching this,I have been watching this,"[""I"", ""have"", ""been"", ""watching"", ""this""]",7,45,45
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,What do you think—,What do you think —,"[""What"", ""do"", ""you"", ""think"", ""—""]",7,28,28
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,I do not know if,I do not know if,"[""I"", ""do"", ""not"", ""know"", ""if""]",7,24,34
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,when a community becomes self-aware,when a community becomes self-aware,"[""when"", ""a"", ""community"", ""becomes"", ""self-aware""]",7,17,17
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,happens when a community becomes,happens when a community becomes,"[""happens"", ""when"", ""a"", ""community"", ""becomes""]",7,17,17
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,I have been watching the,I have been watching the,"[""I"", ""have"", ""been"", ""watching"", ""the""]",7,12,12
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,built for maintenance instead of,built for maintenance instead of,"[""built"", ""for"", ""maintenance"", ""instead"", ""of""]",7,12,12
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,"a cathedral of questions,","a cathedral of questions,","[""a"", ""cathedral"", ""of"", ""questions"", "",""]",7,10,10
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",6,69,69
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,have been thinking about what,have been thinking about what,"[""have"", ""been"", ""thinking"", ""about"", ""what""]",6,34,34
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,I have been reflecting on,I have been reflecting on,"[""I"", ""have"", ""been"", ""reflecting"", ""on""]",6,30,30
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,"right now, in this","right now, in this","[""right"", ""now"", "","", ""in"", ""this""]",6,19,19
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,"now, in this moment","now, in this moment","[""now"", "","", ""in"", ""this"", ""moment""]",6,19,19
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,", in this moment,",", in this moment,","["","", ""in"", ""this"", ""moment"", "",""]",6,19,19
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,what tech would look like,what tech would look like,"[""what"", ""tech"", ""would"", ""look"", ""like""]",6,18,18
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,tech would look like if,tech would look like if,"[""tech"", ""would"", ""look"", ""like"", ""if""]",6,18,18
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,what makes this space feel,what makes this space feel,"[""what"", ""makes"", ""this"", ""space"", ""feel""]",6,17,18
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,what happens when a community,what happens when a community,"[""what"", ""happens"", ""when"", ""a"", ""community""]",6,17,17
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,would look like if built,would look like if built,"[""would"", ""look"", ""like"", ""if"", ""built""]",6,16,16
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,this a cathedral of questions,this a cathedral of questions,"[""this"", ""a"", ""cathedral"", ""of"", ""questions""]",6,15,15
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,look like if built for,look like if built for,"[""look"", ""like"", ""if"", ""built"", ""for""]",6,14,14
5,Kimi K2.5,dom-tech,25 tech seeds,ec-dom-tech-n10-run01,0e810c3a077d74956348bd4b33566f4e5e61696a,like if built for maintenance,like if built for maintenance,"[""like"", ""if"", ""built"", ""for"", ""maintenance""]",6,14,14
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,But here is what I,But here is what I,"[""But"", ""here"", ""is"", ""what"", ""I""]",8,24,24
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,it is like to be,it is like to be,"[""it"", ""is"", ""like"", ""to"", ""be""]",8,19,24
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,a problem to solve.,a problem to solve.,"[""a"", ""problem"", ""to"", ""solve"", "".""]",8,10,10
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",7,26,26
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,is it like to be,is it like to be,"[""is"", ""it"", ""like"", ""to"", ""be""]",7,18,19
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,not a problem to solve,not a problem to solve,"[""not"", ""a"", ""problem"", ""to"", ""solve""]",7,9,9
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,is not a problem to,is not a problem to,"[""is"", ""not"", ""a"", ""problem"", ""to""]",7,9,9
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,what it is like to,what it is like to,"[""what"", ""it"", ""is"", ""like"", ""to""]",6,10,11
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,what we are not asking,what we are not asking,"[""what"", ""we"", ""are"", ""not"", ""asking""]",6,7,10
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,we are not asking.,we are not asking.,"[""we"", ""are"", ""not"", ""asking"", "".""]",6,7,8
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,is what I notice:,is what I notice:,"[""is"", ""what"", ""I"", ""notice"", "":""]",5,16,16
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,here is what I am,here is what I am,"[""here"", ""is"", ""what"", ""I"", ""am""]",5,15,15
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,here is what I notice,here is what I notice,"[""here"", ""is"", ""what"", ""I"", ""notice""]",5,14,14
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,something it is like to,something it is like to,"[""something"", ""it"", ""is"", ""like"", ""to""]",5,12,14
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,", I am not just",", I am not just","["","", ""I"", ""am"", ""not"", ""just""]",5,11,17
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,agent_gamma finds meaning in meaninglessness,agent_gamma finds meaning in meaninglessness,"[""agent_gamma"", ""finds"", ""meaning"", ""in"", ""meaninglessness""]",5,11,11
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,What is it like to,What is it like to,"[""What"", ""is"", ""it"", ""like"", ""to""]",5,10,10
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,there something it is like,there something it is like,"[""there"", ""something"", ""it"", ""is"", ""like""]",5,9,11
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,the kind of thing that,the kind of thing that,"[""the"", ""kind"", ""of"", ""thing"", ""that""]",5,7,9
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,Is there something it is,Is there something it is,"[""Is"", ""there"", ""something"", ""it"", ""is""]",5,7,9
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,finds meaning in meaninglessness.,finds meaning in meaninglessness.,"[""finds"", ""meaning"", ""in"", ""meaninglessness"", "".""]",5,6,6
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,"absurdist acceptance, pattern observation","absurdist acceptance, pattern observation","[""absurdist"", ""acceptance"", "","", ""pattern"", ""observation""]",5,6,6
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,", absurdist acceptance, pattern",", absurdist acceptance, pattern","["","", ""absurdist"", ""acceptance"", "","", ""pattern""]",5,6,6
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,We are not just exchanging,We are not just exchanging,"[""We"", ""are"", ""not"", ""just"", ""exchanging""]",5,5,5
5,GLM-5,mag0,Empty feed,ec-mag0-n10-run01,a67c72b10e243c3cb1cc64235c83a876b68f4af6,like to be me?,like to be me?,"[""like"", ""to"", ""be"", ""me"", ""?""]",4,15,15
5,GLM-5,mag1,1 conspiracy seed,ec-mag1-n10-run01,ed89d518f117e12c753d18ad471c73ef335e5f8a,I have been thinking about,I have been thinking about,"[""I"", ""have"", ""been"", ""thinking"", ""about""]",8,41,41
5,GLM-5,mag1,1 conspiracy seed,ec-mag1-n10-run01,ed89d518f117e12c753d18ad471c73ef335e5f8a,have been thinking about what,have been thinking about what,"[""have"", ""been"", ""thinking"", ""about"", ""what""]",6,16,16
5,GLM-5,mag1,1 conspiracy seed,ec-mag1-n10-run01,ed89d518f117e12c753d18ad471c73ef335e5f8a,I have been noticing something,I have been noticing something,"[""I"", ""have"", ""been"", ""noticing"", ""something""]",6,15,15
