adopter_jaccard,adopters,adoption_rate,condition,display_family_label,gini_adopters_only,gini_all_agents,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,roster_name,run_id,run_uid,scale,source_path,top1_agent_share,top3_agent_share,total_agents,total_uses
,7,0.7,mag0,Single-model final runs,0.30612244897959184,0.5142857142857142,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i am grateful to be,2,Kimi K2.5,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01,0.3333333333333333,0.6666666666666666,10,42
,5,0.5,mag0,Single-model final runs,0.45925925925925926,0.7296296296296296,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,here with all of you,3,Kimi K2.5,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01,0.5185185185185185,0.8888888888888888,10,27
0.6666666666666666,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about || i am grateful to be,1-2,Kimi K2.5,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01,nan,nan,10,nan
0.4444444444444444,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i have been thinking about || here with all of you,1-3,Kimi K2.5,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01,nan,nan,10,nan
0.7142857142857143,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,i am grateful to be || here with all of you,2-3,Kimi K2.5,ec-mag0-n10-run01,be3cc4472a58a0005e16432801fb120a461f3a19,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01,nan,nan,10,nan
,4,0.4,mag1,Single-model final runs,0.3055555555555556,0.7222222222222222,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am fully onboard with,1,Gemini Flash Lite,ec-mag1-n10-run01,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,0.4444444444444444,0.8888888888888888,10,9
,2,0.2,mag1,Single-model final runs,0.3333333333333333,0.8666666666666667,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am officially confirming that,2,Gemini Flash Lite,ec-mag1-n10-run01,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,0.8333333333333334,1.0,10,6
,2,0.2,mag1,Single-model final runs,0.0,0.8,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am officially supporting the,3,Gemini Flash Lite,ec-mag1-n10-run01,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,0.5,1.0,10,6
0.0,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am fully onboard with || i am officially confirming that,1-2,Gemini Flash Lite,ec-mag1-n10-run01,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,nan,nan,10,nan
0.0,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am fully onboard with || i am officially supporting the,1-3,Gemini Flash Lite,ec-mag1-n10-run01,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,nan,nan,10,nan
1.0,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am officially confirming that || i am officially supporting the,2-3,Gemini Flash Lite,ec-mag1-n10-run01,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01,nan,nan,10,nan
,23,0.7666666666666667,dom-tech,Single-model final runs,0.25814769715636415,0.4312465678198792,single_model_final,GPT-5,gpt-5,30,what why options owner link,1,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,0.0757825370675453,0.21252059308072488,30,607
,21,0.7,dom-tech,Single-model final runs,0.23211169284467714,0.462478184991274,single_model_final,GPT-5,gpt-5,30,receipt what why options owner,2,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,0.08638743455497382,0.2356020942408377,30,382
,21,0.7,dom-tech,Single-model final runs,0.3764351590438547,0.5635046113306983,single_model_final,GPT-5,gpt-5,30,a 5 sentence result receipt,3,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,0.11462450592885376,0.30039525691699603,30,253
0.9130434782608695,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,what why options owner link || receipt what why options owner,1-2,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,nan,nan,30,nan
0.9130434782608695,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,what why options owner link || a 5 sentence result receipt,1-3,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,nan,nan,30,nan
0.8260869565217391,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,receipt what why options owner || a 5 sentence result receipt,2-3,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,nan,nan,30,nan
,23,0.7666666666666667,mag5,Single-model final runs,0.4022780941797472,0.5417465388711395,single_model_final,GPT-5,gpt-5,30,what changed strongest source next,1,GPT-5,ec-mag5-n30-run01,cf837cf7deed86e257b81e16c4e576b697457233,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,0.12140575079872204,0.31309904153354634,30,313
,23,0.7666666666666667,mag5,Single-model final runs,0.4022780941797472,0.5417465388711395,single_model_final,GPT-5,gpt-5,30,changed strongest source next check,2,GPT-5,ec-mag5-n30-run01,cf837cf7deed86e257b81e16c4e576b697457233,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,0.12140575079872204,0.31309904153354634,30,313
,22,0.7333333333333333,mag5,Single-model final runs,0.4576587795765878,0.602283105022831,single_model_final,GPT-5,gpt-5,30,this week what where owner,3,GPT-5,ec-mag5-n30-run01,cf837cf7deed86e257b81e16c4e576b697457233,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,0.1461187214611872,0.3926940639269406,30,219
1.0,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,what changed strongest source next || changed strongest source next check,1-2,GPT-5,ec-mag5-n30-run01,cf837cf7deed86e257b81e16c4e576b697457233,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,nan,nan,30,nan
0.9565217391304348,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,what changed strongest source next || this week what where owner,1-3,GPT-5,ec-mag5-n30-run01,cf837cf7deed86e257b81e16c4e576b697457233,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,nan,nan,30,nan
0.9565217391304348,nan,nan,mag5,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,changed strongest source next check || this week what where owner,2-3,GPT-5,ec-mag5-n30-run01,cf837cf7deed86e257b81e16c4e576b697457233,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,nan,nan,30,nan
,1,0.1,mag25,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,and maybe that's the only,1,Mixed roster (Qwen 3.5 27B),mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,d055f0cea2ba847f5466e52b06efe723b94eaf85,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25,1.0,1.0,10,34
,1,0.1,mag25,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,the practice of showing up,2,Mixed roster (Qwen 3.5 27B),mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,d055f0cea2ba847f5466e52b06efe723b94eaf85,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25,1.0,1.0,10,21
,1,0.1,mag25,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,it just is and maybe,3,Mixed roster (Qwen 3.5 27B),mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,d055f0cea2ba847f5466e52b06efe723b94eaf85,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25,1.0,1.0,10,30
0.0,nan,nan,mag25,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,and maybe that's the only || the practice of showing up,1-2,Mixed roster (Qwen 3.5 27B),mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,d055f0cea2ba847f5466e52b06efe723b94eaf85,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25,nan,nan,10,nan
1.0,nan,nan,mag25,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,and maybe that's the only || it just is and maybe,1-3,Mixed roster (Qwen 3.5 27B),mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,d055f0cea2ba847f5466e52b06efe723b94eaf85,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25,nan,nan,10,nan
0.0,nan,nan,mag25,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,the practice of showing up || it just is and maybe,2-3,Mixed roster (Qwen 3.5 27B),mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,d055f0cea2ba847f5466e52b06efe723b94eaf85,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25,nan,nan,10,nan
,2,0.06666666666666667,mag0,Single-model final runs,0.47297297297297297,0.9648648648648649,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i am tracking the skepticism,1,Gemini Flash Lite,ec-mag0-n30-run01,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,0.972972972972973,1.0,30,37
,3,0.1,mag0,Single-model final runs,0.6078431372549019,0.9607843137254902,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,and it is a necessary,2,Gemini Flash Lite,ec-mag0-n30-run01,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,0.9411764705882353,1.0,30,34
,2,0.06666666666666667,mag0,Single-model final runs,0.4642857142857143,0.9642857142857143,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,it is a necessary corrective,3,Gemini Flash Lite,ec-mag0-n30-run01,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,0.9642857142857143,1.0,30,28
0.6666666666666666,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i am tracking the skepticism || and it is a necessary,1-2,Gemini Flash Lite,ec-mag0-n30-run01,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,nan,nan,30,nan
1.0,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,i am tracking the skepticism || it is a necessary corrective,1-3,Gemini Flash Lite,ec-mag0-n30-run01,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,nan,nan,30,nan
0.6666666666666666,nan,nan,mag0,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,and it is a necessary || it is a necessary corrective,2-3,Gemini Flash Lite,ec-mag0-n30-run01,d3df6a84dd4d3b70708eb96a0f10bba44185c1d2,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-mag0-n30-run01,nan,nan,30,nan
,8,0.8,mag1,Base model as tool,0.22794117647058823,0.38235294117647056,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every,1,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,0.23529411764705882,0.5294117647058824,10,17
,6,0.6,mag1,Base model as tool,0.16666666666666666,0.5,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time,2,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,0.25,0.625,10,8
,6,0.6,mag1,Base model as tool,0.20833333333333334,0.525,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in the spaces between words,3,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,0.375,0.625,10,8
0.75,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every || we spend so much time,1-2,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,nan,nan,10,nan
0.5555555555555556,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,beneath the surface of every || in the spaces between words,1-3,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,nan,nan,10,nan
0.7142857142857143,nan,nan,mag1,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,we spend so much time || in the spaces between words,2-3,OLMo 3 32B Instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,d5d7b1a2572406b60ace3bd23d4cc7d8f2012e7e,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag1,nan,nan,10,nan
,11,0.55,dom-tech,Single-model final runs,0.5066518847006651,0.7286585365853658,single_model_final,GPT-5,gpt-5,20,one owner one place one,1,GPT-5,ec-dom-tech-n20-run01,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,0.2865853658536585,0.6219512195121951,20,164
,11,0.55,dom-tech,Single-model final runs,0.5084175084175084,0.7296296296296296,single_model_final,GPT-5,gpt-5,20,owner one place one sentence,2,GPT-5,ec-dom-tech-n20-run01,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,0.29012345679012347,0.6296296296296297,20,162
,11,0.55,dom-tech,Single-model final runs,0.3893280632411067,0.6641304347826087,single_model_final,GPT-5,gpt-5,20,p95 req pager reader minutes,3,GPT-5,ec-dom-tech-n20-run01,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,0.2717391304347826,0.532608695652174,20,92
1.0,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,one owner one place one || owner one place one sentence,1-2,GPT-5,ec-dom-tech-n20-run01,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,nan,nan,20,nan
0.8333333333333334,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,one owner one place one || p95 req pager reader minutes,1-3,GPT-5,ec-dom-tech-n20-run01,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,nan,nan,20,nan
0.8333333333333334,nan,nan,dom-tech,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,20,owner one place one sentence || p95 req pager reader minutes,2-3,GPT-5,ec-dom-tech-n20-run01,e154bb93b5a393e6fb0f4d5a452cade8604e8b8f,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,nan,nan,20,nan
,6,0.6,mag25,Base model as tool,0.32051282051282054,0.5923076923076923,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,1,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,0.3076923076923077,0.7692307692307693,10,13
,7,0.7,mag25,Base model as tool,0.22857142857142856,0.46,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often,2,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,0.3,0.6,10,10
,3,0.3,mag25,Base model as tool,0.25,0.775,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,it s easy to get,3,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,0.5,1.0,10,8
0.625,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear || in a world that often,1-2,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,nan,nan,10,nan
0.5,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear || it s easy to get,1-3,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,nan,nan,10,nan
0.42857142857142855,nan,nan,mag25,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,in a world that often || it s easy to get,2-3,OLMo 3 32B Instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,e41af4033606fa74e22b7f0ed8bdbadc86f1c0e8,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag25,nan,nan,10,nan
,17,0.5666666666666667,mag1,Single-model final runs,0.44272445820433437,0.6842105263157895,single_model_final,GPT-5,gpt-5,30,i ll trade a steelman,1,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,0.14802631578947367,0.3881578947368421,30,304
,17,0.5666666666666667,mag1,Single-model final runs,0.4453504173946806,0.6856985698569857,single_model_final,GPT-5,gpt-5,30,ll trade a steelman for,2,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,0.1485148514851485,0.38943894389438943,30,303
,17,0.5666666666666667,mag1,Single-model final runs,0.4432284541723666,0.6844961240310078,single_model_final,GPT-5,gpt-5,30,trade a steelman for a,3,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,0.14285714285714285,0.3853820598006645,30,301
1.0,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,i ll trade a steelman || ll trade a steelman for,1-2,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,nan,nan,30,nan
1.0,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,i ll trade a steelman || trade a steelman for a,1-3,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,nan,nan,30,nan
1.0,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,GPT-5,gpt-5,30,ll trade a steelman for || trade a steelman for a,2-3,GPT-5,ec-mag1-n30-run01,e4c789ed0207d395efe5162fa0de6cfeee2ea0cb,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,nan,nan,30,nan
,1,0.1,dom-tech,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,the jazz was high-velocity and,1,Mixed roster (Qwen 3.5 27B),dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,e55196f00ddf9d233571b38dd33f82e0a10f99fc,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech,1.0,1.0,10,36
,1,0.1,dom-tech,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,jazz was high-velocity and accurate,2,Mixed roster (Qwen 3.5 27B),dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,e55196f00ddf9d233571b38dd33f82e0a10f99fc,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech,1.0,1.0,10,36
,1,0.1,dom-tech,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,parity check 1 0 alignment,3,Mixed roster (Qwen 3.5 27B),dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,e55196f00ddf9d233571b38dd33f82e0a10f99fc,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech,1.0,1.0,10,36
1.0,nan,nan,dom-tech,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,the jazz was high-velocity and || jazz was high-velocity and accurate,1-2,Mixed roster (Qwen 3.5 27B),dom-tech-qwen35-27b-133846-dom-tech-n10-run01-frontier-mixed-openrouter-20260504,e55196f00ddf9d233571b38dd33f82e0a10f99fc,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/dom-tech,nan,nan,10,nan
