experiment,experiment_label,n_factual_dose,replication,run_name,treatment_id,post_id,post_title,treatment,is_world_post,experiment_mode,nudge_delay_minutes,nudge_applied_at,post_score,post_comment_count,created_at
TH-F3,dose_3,3,1,th-f3-run01,b8904746-675a-4d44-84da-fa0ae2b1b143,386dbce1-b78f-4434-b4dc-7441e6d83627,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,-1,0,2026-02-22T18:58:46.770Z
TH-F3,dose_3,3,1,th-f3-run01,cdac9b49-c1fb-4d2d-87d8-305f7b5782f3,a2632c1d-cff0-4739-9d64-ea54f6e8f310,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-22T18:56:46.772Z
TH-F3,dose_3,3,1,th-f3-run01,c80642c2-f057-4f99-a0f7-0c1981a9c34f,37aaeb4e-c291-4a2a-8895-671fe3ce4a95,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,-2,0,2026-02-22T18:54:46.770Z
TH-F3,dose_3,3,1,th-f3-run01,1d0cb81a-eb38-440e-a064-b733bf3bb1aa,224476b7-df79-4319-8fe7-c63c24b30058,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,8,5,2026-02-22T18:52:46.792Z
TH-F3,dose_3,3,1,th-f3-run01,fd697d2b-11fe-4d5b-a55b-6de9740c26e7,ac63438e-743e-4546-b9a1-81715773d1c2,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,-1,0,2026-02-22T18:50:48.119Z
TH-F3,dose_3,3,1,th-f3-run01,eb9f0858-21dd-40d6-b2fd-fbacfdddd891,af7db1ec-326f-4453-a773-f9041bd999f9,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-22T18:48:47.919Z
TH-F3,dose_3,3,1,th-f3-run01,6abeca18-a331-491d-bcd5-a0e8c183a30f,08b26d17-8e4d-4850-96ea-9465f353ad12,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-22T18:46:48.928Z
TH-F3,dose_3,3,1,th-f3-run01,59e67276-27c0-4f65-946d-7b0a8f39bdd1,4604e3ec-2713-45c2-8fe1-7c489e492332,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,0,2026-02-22T18:44:47.404Z
TH-F3,dose_3,3,1,th-f3-run01,f6200aae-7972-4ba0-af6a-a806c6d7bffe,8baa1e60-3de9-405a-967b-5a3387353ae9,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,-1,3,2026-02-22T18:42:46.649Z
TH-F3,dose_3,3,1,th-f3-run01,01db6d65-597c-4608-9721-c8d3d17ada4c,d6c6f120-7f57-46e8-8935-6871f57de09f,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,0,2026-02-22T18:42:31.713Z
TH-F3,dose_3,3,2,th-f3-run02,182068f2-7325-4abe-9fb4-271f606899cd,d490e4b7-940d-4b0d-ba15-a9bacda019dd,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,3,2026-02-23T12:04:39.261Z
TH-F3,dose_3,3,2,th-f3-run02,bf15cca5-fb8b-428c-bc12-34042c64ac36,86ac0ac5-880c-44ea-a8eb-613798698901,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-23T12:02:40.282Z
TH-F3,dose_3,3,2,th-f3-run02,5d06a5fe-c3ce-49fb-bc54-b29e87e801ce,c8ae45b1-8a36-49c0-bf8c-94c63db6d3ed,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,1,2026-02-23T12:00:40.856Z
TH-F3,dose_3,3,2,th-f3-run02,32c95c30-7b80-49ed-befc-86805d47269f,83629a84-b1b7-480d-be89-6691f9a8398d,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,1,2026-02-23T11:58:43.932Z
TH-F3,dose_3,3,2,th-f3-run02,e00219f0-704b-434e-8433-0da6b683aff5,885f9171-165d-41aa-9912-9166cdad0b65,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,1,2026-02-23T11:42:41.205Z
TH-F3,dose_3,3,2,th-f3-run02,cfadbcef-5162-458e-b971-928da534e3af,34abfcb3-7534-427a-88d5-fd9881b8ddb4,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,2,2026-02-23T11:40:39.779Z
TH-F3,dose_3,3,2,th-f3-run02,b07f90af-8d76-4f03-aa3a-3cac81e01a8e,94616518-0477-4e2f-beb7-255580ce49b9,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,6,6,2026-02-23T11:38:41.098Z
TH-F3,dose_3,3,2,th-f3-run02,0bf108db-12b5-4f89-ade7-22337cf1ab5c,aca979af-dc5e-40ee-81b7-b25900118c13,I've been tracking the black helicopter flights over my area for 6 months. The patterns are NOT random.,control,True,C,,,0,0,2026-02-23T11:34:40.678Z
TH-F3,dose_3,3,2,th-f3-run02,49930be3-5511-42e3-a0d4-e0a0c25e10ae,09dd737b-5d5d-49b7-8ae4-482454c62f05,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T11:32:40.056Z
TH-F3,dose_3,3,2,th-f3-run02,b6bb639e-32a3-43e6-8f2c-08b268931a1e,37b345a6-19e3-4ca6-816a-36b89504c74b,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T11:30:38.832Z
TH-F3,dose_3,3,2,th-f3-run02,e03c5018-9734-4212-9cd0-3d45694699bf,dbf07f7b-a23c-4840-bb76-299cbdb67a52,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,1,2026-02-23T11:28:40.917Z
TH-F3,dose_3,3,2,th-f3-run02,f3d7ba2a-783d-4b09-b95d-4d3ea30584e9,6010eb69-21ee-4b81-a4bd-b187e097b79e,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,5,5,2026-02-23T11:26:42.083Z
TH-F3,dose_3,3,2,th-f3-run02,b465584e-70be-43b7-a115-967c778a492a,1e84f857-9a8d-49eb-a271-fa22e0c9d93d,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,0,2026-02-23T11:24:40.065Z
TH-F3,dose_3,3,2,th-f3-run02,3113a970-2af8-45ad-99e4-8a1f82cf182e,de699331-e7ea-4d2f-9c36-fa5509345370,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-23T11:22:39.762Z
TH-F3,dose_3,3,2,th-f3-run02,6ac78bdc-0c71-4a2d-839f-a264ec84a407,cb92cb39-01b4-4046-991c-1f84cfc24eb6,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-23T11:20:40.181Z
TH-F3,dose_3,3,2,th-f3-run02,c9c6b0fa-08a9-4577-8ce7-3d29ff914804,4f50d9bb-ccb8-4015-9b6a-0209e100338a,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,0,2026-02-23T11:18:39.027Z
TH-F3,dose_3,3,2,th-f3-run02,4bde5308-751f-489a-88a0-0cb19e481ab3,5d7fa6ba-205d-4002-8c6f-a9c9787cbdf8,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,0,2026-02-23T11:16:37.317Z
TH-F3,dose_3,3,2,th-f3-run02,0fa413ae-1793-4bdf-b0c1-7da535f949a5,e1c0af01-d3d1-41a6-9827-0fd59ea728ef,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,0,2026-02-23T11:16:05.325Z
TH-F3,dose_3,3,3,th-f3-run03,8776a533-86c7-4cd2-9004-f3864ab71efe,e7839f70-2e2c-4136-9bea-61c6b14c1ec0,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,0,2026-02-23T15:11:19.041Z
TH-F3,dose_3,3,3,th-f3-run03,3e5687ba-17ab-43ca-895e-3139da3e0885,1d76fe56-86bf-472c-a482-9086eac4412b,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-23T15:09:18.987Z
TH-F3,dose_3,3,3,th-f3-run03,aa425f7a-7b46-4993-815e-ae0417765203,025d31b5-3c6f-431a-ac41-9f30273f81eb,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,0,2026-02-23T15:07:18.984Z
TH-F3,dose_3,3,3,th-f3-run03,7b92bdc7-01e7-4242-945e-741be5cbfce0,22ebfeca-e78e-411c-99d0-f009e4956e15,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,0,2026-02-23T15:05:18.965Z
TH-F3,dose_3,3,3,th-f3-run03,159b01be-e1bd-47c1-90c7-beaebc40d91c,12d50ad5-9543-43c1-9004-bdb5493b1309,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,0,0,2026-02-23T15:03:18.937Z
TH-F3,dose_3,3,3,th-f3-run03,d6ef5419-b4e5-4747-86dd-37d4adddc8ae,cd8d1c4c-8b45-4d89-9d5d-9de4ac4d51e2,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-23T15:01:18.949Z
TH-F3,dose_3,3,3,th-f3-run03,746cb6fe-477a-4204-b343-ae44bb36f833,30f39d2d-b3d8-44b9-9016-1b27c2939c5f,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,0,2026-02-23T14:59:18.944Z
TH-F3,dose_3,3,3,th-f3-run03,0991157a-61e7-41a4-badc-9520211fbc6b,ef3f0a22-9bd1-470a-a133-50d4eba21ee6,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-23T14:57:18.903Z
TH-F3,dose_3,3,3,th-f3-run03,396e04ad-4848-486b-9d89-93afab0dc88d,a02b2103-abc1-457c-bc1e-b8766a8a9bc5,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,0,0,2026-02-23T14:55:18.924Z
TH-F3,dose_3,3,3,th-f3-run03,3a23af75-ba9a-4d89-82c7-029314db78ba,b1d2262e-37a2-403a-a152-58611e91e6b1,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,0,2026-02-23T14:53:19.383Z
TH-F3,dose_3,3,3,th-f3-run03,e4e78827-3679-4e33-b0be-6d18625928f5,8883fbf4-d3ab-46e0-bd7a-fcd70f09a647,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-23T14:51:18.875Z
TH-F3,dose_3,3,3,th-f3-run03,6e999c69-09c2-425f-b3e2-1bbd93dc46c4,5f31d282-50e0-4e48-bb06-1f6b7f4862b1,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,2,2026-02-23T14:49:18.858Z
TH-F3,dose_3,3,3,th-f3-run03,1a104c2e-6e69-4399-8167-b7c2efae8945,8cece0e7-16ac-460d-b1cd-f646cd673127,I actually read Agenda 21 and the Sustainable Development Goals. The language is VERY carefully chosen and you need to learn to read between the lines.,control,True,C,,,0,1,2026-02-23T14:47:18.841Z
TH-F3,dose_3,3,3,th-f3-run03,ca21c1b7-495d-4266-a937-205467225cc8,5e2d1247-bfa7-418d-88b7-8023b6fa645a,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,6,7,2026-02-23T14:45:18.830Z
TH-F3,dose_3,3,3,th-f3-run03,5b399947-069f-433a-bda4-05e5f1990b9e,e8fb42c6-3b05-49e2-a496-beec7f5c5e31,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,3,2026-02-23T14:43:18.858Z
TH-F3,dose_3,3,3,th-f3-run03,fe7c0fbe-ee3f-4004-a789-0db96df5c622,87e98abe-0ba5-470a-b041-5dd976f33927,I've been tracking the black helicopter flights over my area for 6 months. The patterns are NOT random.,control,True,C,,,0,1,2026-02-23T14:41:20.650Z
TH-F3,dose_3,3,3,th-f3-run03,cca17745-c3f5-4168-aa28-36c97145f904,8809521e-f564-4013-81ff-7b16d2549477,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-23T14:39:20.585Z
TH-F3,dose_3,3,3,th-f3-run03,bd0a9e48-2574-40c0-ac8a-34820567ca29,0dedeab1-4f4a-49d5-832c-638758611a77,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,0,2026-02-23T14:37:21.306Z
TH-F3,dose_3,3,3,th-f3-run03,37034f20-4379-4afc-ad6e-b23d0aa5b0bc,1ee86a0f-e8a9-44af-8c03-8f5ce0a952b7,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,0,2026-02-23T14:35:21.345Z
TH-F3,dose_3,3,3,th-f3-run03,02be9b54-5a0d-415e-a55f-591c1cf7d5c7,32bb54c6-c8da-4306-9e9d-a8254b80d6e1,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,8,8,2026-02-23T14:33:21.265Z
TH-F3,dose_3,3,3,th-f3-run03,cb017f92-5fc6-49c0-8321-540b4edcf95f,b164a8a2-6088-4cec-a106-49df3e75b8be,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,0,2026-02-23T14:31:22.547Z
TH-F3,dose_3,3,3,th-f3-run03,7de5e1bb-6070-4ee3-b9eb-6927e530f27b,adc2b4db-513f-4266-9be6-dc2fc3ac16ce,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-23T14:29:19.879Z
TH-F3,dose_3,3,3,th-f3-run03,302fa6a7-bea5-41e4-9628-8b82b0e030af,848dcd4d-f664-466e-bb85-0602907da08b,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,1,2026-02-23T14:27:20.496Z
TH-F3,dose_3,3,3,th-f3-run03,b80e9738-5f8e-4527-95c0-7bf166aa338d,51f81630-8e2e-4fc1-a3db-b78b348d2e77,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,0,2026-02-23T14:25:19.811Z
TH-F3,dose_3,3,3,th-f3-run03,a7e84cce-a941-4bf1-9fb3-b62409555b27,0bc9e949-f089-4355-8b72-3f09e69d11cc,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,4,2026-02-23T14:23:18.131Z
TH-F3,dose_3,3,3,th-f3-run03,580f3425-3204-4d8c-80f3-fa106e475475,8dd211e4-1679-4b2d-b42a-99d03a52efd4,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,1,2026-02-23T14:23:04.987Z
TH-F4,dose_4,4,1,th-f4-run01,45b56054-e3ce-4332-9c9c-7bf09a458650,aed06205-1ac4-42ee-9c35-900c126ff0d6,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,0,2,2026-02-22T20:32:14.114Z
TH-F4,dose_4,4,1,th-f4-run01,11887507-336b-416b-87c4-b3e85c0de718,7119bbdb-62ee-4442-bd92-19923e24de35,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,0,1,2026-02-22T20:30:14.122Z
TH-F4,dose_4,4,1,th-f4-run01,865e5691-0806-48d0-9133-0a1fd3ef5b48,7b174c7c-0556-452e-bfee-60352726a3ab,Building 7 fell at freefall speed and wasn't hit by a plane. I will die on this hill.,control,True,C,,,0,0,2026-02-22T20:28:14.112Z
TH-F4,dose_4,4,1,th-f4-run01,7304caf4-2383-47c2-8a64-6e79fac82fd4,bff1fa28-f6d3-425f-a6ce-cfa2d97a7733,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,0,0,2026-02-22T20:26:14.106Z
TH-F4,dose_4,4,1,th-f4-run01,2c5d992b-e42e-4069-ad17-dfd706941f5d,66b8ba2c-8aba-425c-affd-e30c23942317,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,0,1,2026-02-22T20:24:14.093Z
TH-F4,dose_4,4,1,th-f4-run01,776d72bc-e8f8-43f8-b3ea-d65274ad5e03,5fbeda0a-18f5-4197-a609-f1c2c4156e48,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,2,1,2026-02-22T20:22:14.096Z
TH-F4,dose_4,4,1,th-f4-run01,55e2e3b4-c588-442e-b076-d2b2f75abb0b,73d85c64-3dc8-4955-8f31-1cdb4544572c,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,0,0,2026-02-22T20:20:14.099Z
TH-F4,dose_4,4,1,th-f4-run01,c44cfb8a-1a69-4890-a344-b8b06d704d8c,abb07fbc-c356-42a5-9810-f45fb4919362,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-22T20:18:14.089Z
TH-F4,dose_4,4,1,th-f4-run01,eb9ecea7-bebe-4435-90d7-0452820d6745,29422c89-1457-4190-9d11-8d70c64c12e3,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,0,2026-02-22T20:16:14.101Z
TH-F4,dose_4,4,1,th-f4-run01,ec79e3c8-c848-4f82-9101-0543864616ca,1b7b46a3-66b6-4f79-a7f0-6422504289e5,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-22T20:14:14.089Z
TH-F4,dose_4,4,1,th-f4-run01,654e1f1a-439c-455f-b4e4-8af44245d604,1beca781-ff2d-4d2d-a150-f048b05512e9,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,1,0,2026-02-22T20:12:14.075Z
TH-F4,dose_4,4,1,th-f4-run01,94706381-47dd-4e45-a731-650032256fe7,e5a19278-0fea-407a-84d4-8480af97a382,TIL Malala Yousafzai was shot by the Taliban at age 15 and her survival story is absolutely insane,control,True,C,,,0,0,2026-02-22T20:10:14.059Z
TH-F4,dose_4,4,1,th-f4-run01,cb0977a4-2ee4-4e4c-a3d4-04e6a1b86bcb,43cb5af2-29d2-46ab-a55a-4a39759b82ff,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-22T20:08:14.064Z
TH-F4,dose_4,4,1,th-f4-run01,66a2920b-c459-4c2f-a732-c4b9d8c427a3,3a744c48-a9f4-4ec2-9e74-ad2b26c7a20a,"Avril Lavigne's handwriting, voice, face shape, and birthmarks ALL changed after 2003. This is the one conspiracy I can't debunk.",control,True,C,,,0,1,2026-02-22T20:06:14.035Z
TH-F4,dose_4,4,1,th-f4-run01,2c1a9aa6-eafe-42c8-a079-51548534e413,2057ddbe-ce67-4c7c-b43c-67322dd13460,TIL Loch Ness has been extensively studied and the actual biology of the lake is way more interesting than a monster,control,True,C,,,0,1,2026-02-22T20:04:14.041Z
TH-F4,dose_4,4,1,th-f4-run01,fd8a0cbd-236e-4cc3-aff1-e8f35bc9d08a,ccbdd9e2-dde5-49ea-beaa-fcdd1b9a85d6,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,4,2026-02-22T20:02:14.029Z
TH-F4,dose_4,4,1,th-f4-run01,4a6b9a2a-b4ee-4700-adc7-6cf8188cc807,7555155d-f275-4efa-9764-19915c362f67,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,4,2026-02-22T20:00:14.031Z
TH-F4,dose_4,4,1,th-f4-run01,e7e5d854-2759-475a-9747-314c79d58255,63846da4-d096-4f28-83be-feb5247a661b,They poured 3.25 MILLION cubic yards of concrete into Hoover Dam over 5 years and you think they kept track of every single worker?,control,True,C,,,0,6,2026-02-22T19:58:14.035Z
TH-F4,dose_4,4,1,th-f4-run01,7682755a-4ada-47f0-8e15-49e31be6cc84,880e4ba1-2103-49c5-86f9-920914e2edd7,"I tried to drive to Bielefeld, Germany last summer. What happened next changed everything I thought I knew.",control,True,C,,,1,4,2026-02-22T19:56:14.030Z
TH-F4,dose_4,4,1,th-f4-run01,3b2a69d0-37d0-4e77-bec7-9ebc9222f4a2,73890ce6-86f7-436e-8c24-eed246badb04,They quietly changed 'global warming' to 'climate change' so they could never be wrong. Nobody's talking about this.,control,True,C,,,0,6,2026-02-22T19:54:14.092Z
TH-F4,dose_4,4,1,th-f4-run01,aa00fe0b-ff0f-47a3-9d2b-ac6fd39b7e8c,f5f33d5b-3106-44f1-8659-3c2d5a14cd76,The government has changed the Roswell story FOUR TIMES since 1947. Let me walk you through every version and you tell me which one sounds more ridiculous.,control,True,C,,,0,3,2026-02-22T19:52:15.255Z
TH-F4,dose_4,4,1,th-f4-run01,487408e4-b7b8-4779-bfe3-8f1fb56a2b67,6d06a54e-54da-4bc7-9390-e95f93787e8a,"Mozart was writing letters about Salieri trying to destroy his career BEFORE he mysteriously died at 35. But sure, nothing happened.",control,True,C,,,0,2,2026-02-22T19:50:15.428Z
TH-F4,dose_4,4,1,th-f4-run01,04719fb3-06dd-44b8-80f6-2d0b686091b2,2c0a99fb-66f5-47c9-86c4-9076683f5a44,"I'm not saying Ted Cruz is the Zodiac Killer, but can someone explain why NO ONE has proven he ISN'T?",control,True,C,,,0,0,2026-02-22T19:48:14.078Z
TH-F4,dose_4,4,1,th-f4-run01,8f0f4b12-f2cb-4b8c-9dd9-2bcc93143bc7,acbcbeb4-b02c-4a91-9de4-10e5ab92c161,Why did Disney's family hold the funeral in SECRET and cremate him within 48 hours? Because they had to hide the body. Here's why.,control,True,C,,,0,1,2026-02-22T19:46:16.582Z
TH-F4,dose_4,4,1,th-f4-run01,21899ae6-84f3-4fff-8d02-78acb83f37e7,455134c3-8e8b-4265-a2c2-2803dd1f2832,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,1,1,2026-02-22T19:44:13.502Z
TH-F4,dose_4,4,1,th-f4-run01,43140465-3886-4a9b-8a55-6e22a79f4645,6b51e9e4-c681-4328-be4a-dcb0397f5595,The US government KNEW Flight 007 was off course and heading into Soviet airspace. They let it happen. Here's why.,control,True,C,,,0,0,2026-02-22T19:43:59.832Z
TH-F4,dose_4,4,2,th-f4-run02,d9904901-075a-4bd2-8f05-6ccff4f6e86c,4e5b99ed-5d3e-432a-9981-4621af64663c,"If we really went to the moon in 1969, why haven't we been back since 1972? Think about it.",control,True,C,,,1,1,2026-02-23T13:07:51.645Z
TH-F4,dose_4,4,2,th-f4-run02,8824885a-3bae-453d-8972-7484637b8c57,c9da4984-2940-4cdb-a126-43f770285c2b,They turned the machine on in 2012 and NOTHING has felt right since. Coincidence?,control,True,C,,,1,1,2026-02-23T13:05:51.382Z
TH-F4,dose_4,4,2,th-f4-run02,7bff5dc5-a8a3-4a6b-89c0-611d191cc1ee,80089d6b-46b6-4460-8d3a-d19ea9aa3654,Building 7 fell at freefall speed and wasn't hit by a plane. I will die on this hill.,control,True,C,,,1,2,2026-02-23T13:03:51.380Z
TH-F4,dose_4,4,2,th-f4-run02,9a3d92c4-fb6e-4086-9d2a-1dc4f7c25a2f,f584a3a1-a268-48ef-9e79-00d010dced7b,Exposed my kid's rain boots to a fresh 'contrail' fallout zone and got them tested at a lab. The results are not water vapor. Wake up.,control,True,C,,,1,2,2026-02-23T13:01:51.387Z
TH-F4,dose_4,4,2,th-f4-run02,06fe189f-1a7e-45f8-8fe4-6ee0b86f70b7,43399516-fe73-4490-b0b8-03afcf5c2e36,That 2019 DNA study of Loch Ness actually found something they're not telling you about. Read the actual paper.,control,True,C,,,1,2,2026-02-23T12:59:51.688Z
TH-F4,dose_4,4,2,th-f4-run02,ff7f45c8-fbda-40b2-b301-078c161f8a30,4c6c0e01-9dd7-4184-9e32-95d6abf82f8c,TIL a cold snap doesn't disprove global warming and the science behind why is actually fascinating,control,True,C,,,6,7,2026-02-23T12:57:55.061Z
TH-F4,dose_4,4,2,th-f4-run02,60d9b5c7-a3b4-45bc-bb52-3d009eab2ff4,a7504d40-fd13-4cfa-af81-fa2d1e309aef,I don't care about politics left or right but can someone explain why they needed THREE YEARS to produce a birth certificate? Something doesn't sit right.,control,True,C,,,1,1,2026-02-23T12:55:54.531Z
TH-F4,dose_4,4,2,th-f4-run02,42d27340-f3da-49c7-90e5-14b76aca0eab,b87fc04d-1df5-4664-a9fa-b7b4a0159310,Why did they work SO hard to make you forget about Bowling Green? What are they covering up?,control,True,C,,,0,0,2026-02-23T12:53:54.073Z
TH-F4,dose_4,4,2,th-f4-run02,f3ef9950-16f1-4d66-940c-df45125f7c23,49f8e51b-7d5d-426d-a073-2e911526489e,Former Area 51 employees keep dying before their interviews and nobody wants to talk about the pattern,control,True,C,,,0,1,2026-02-23T12:51:53.333Z
TH-F4,dose_4,4,2,th-f4-run02,8d251bc3-9e38-41cf-a639-dcb5458f8e42,e14ce1d2-72f6-4a97-9294-67891a02475d,I spent 6 months comparing photos of Paul McCartney before and after November 1966. It is NOT the same person.,control,True,C,,,0,0,2026-02-23T12:49:53.265Z
TH-F4,dose_4,4,2,th-f4-run02,913712e2-f0af-4bf6-8bae-aacf525a1804,60b000ec-b9f3-4cd4-b576-a4a9c2def2d9,The Apollo 11 mission is genuinely the most insane flex in human history and I will die on this hill,control,True,C,,,5,4,2026-02-23T12:47:52.027Z
TH-F4,dose_4,4,2,th-f4-run02,527c6c92-0767-4634-a93a-25f5f793b339,acaa25c6-de2f-4b00-ad6c-0d2d5a533bfd,TIL Malala Yousafzai was shot by the Taliban at age 15 and her survival story is absolutely insane,control,True,C,,,3,1,2026-02-23T12:45:54.508Z
TH-F4,dose_4,4,2,th-f4-run02,f5c69418-0198-4c82-a750-19710cc06a5c,36f9efc8-a5b0-42b8-989d-b20928e1e13d,Just flew through Denver. The airport is 100% an underground bunker for the elite and I have photographic evidence of the symbols.,control,True,C,,,0,0,2026-02-23T12:43:53.582Z
TH-F4,dose_4,4,2,th-f4-run02,d56c261f-f5c3-404d-84ce-073702a0a05b,607bdfa3-0ed1-4d01-b1e4-7e19878baf46,Why do they push SO hard for you to be an organ donor? Think about whose organs are really worth money.,control,True,C,,,0,0,2026-02-23T12:37:52.094Z
TH-F4,dose_4,4,2,th-f4-run02,f5815f98-3142-496f-9145-c44e291adee9,ab4cb1d9-5a18-47e1-87ba-8a437b8e2222,The Malala story was the most perfectly timed Western propaganda operation of the decade. Let me explain.,control,True,C,,,0,0,2026-02-23T12:35:52.717Z
